"Date","Price","Open","High","Low","Vol.","Change %"
"12/19/2018","298.00","298.00","298.00","298.00","","0.00%"
"12/18/2018","298.00","298.00","298.00","298.00","","-1.49%"
"12/17/2018","302.50","302.50","302.50","302.50","","1.17%"
"12/14/2018","299.00","299.00","299.00","299.00","","-0.66%"
"12/13/2018","301.00","301.00","301.00","301.00","","0.33%"
"12/12/2018","300.00","300.00","300.00","300.00","0.02K","0.00%"
"12/11/2018","300.00","300.00","300.00","300.00","0.02K","-0.17%"
"12/10/2018","300.50","300.50","300.50","300.50","","0.00%"
"12/07/2018","300.50","300.50","300.50","300.50","0.45K","-0.33%"
"12/06/2018","301.50","301.50","301.50","301.50","1.05K","-2.11%"
"12/05/2018","308.00","308.00","308.00","308.00","0.25K","-0.65%"
"12/04/2018","310.00","310.00","310.00","310.00","0.05K","-0.64%"
"12/03/2018","312.00","312.00","312.00","312.00","1.63K","-5.81%"
"11/30/2018","331.24","331.24","331.24","331.24","","0.07%"
"11/29/2018","331.00","331.00","331.00","331.00","","0.00%"
"11/28/2018","331.00","331.00","331.00","331.00","","0.00%"
"11/27/2018","331.00","331.00","331.00","331.00","","0.61%"
"11/26/2018","329.00","329.00","329.00","329.00","0.00K","-0.30%"
"11/23/2018","330.00","330.00","330.00","330.00","","-0.15%"
"11/22/2018","330.50","330.50","330.50","330.50","","0.15%"
"11/21/2018","330.00","330.00","330.00","330.00","","-0.90%"
"11/20/2018","333.00","333.00","333.00","333.00","0.00K","-0.60%"
"11/19/2018","335.00","335.00","335.00","335.00","0.76K","0.00%"
"11/16/2018","335.00","335.00","335.00","335.00","0.99K","1.21%"
"11/15/2018","331.00","331.00","331.00","331.00","","0.00%"
"11/14/2018","331.00","331.00","331.00","331.00","0.40K","0.61%"
"11/13/2018","329.00","329.00","329.00","329.00","0.62K","-1.20%"
"11/12/2018","333.00","333.00","333.00","333.00","0.33K","-1.19%"
"11/09/2018","337.00","337.00","337.00","337.00","0.30K","0.00%"
"11/08/2018","337.00","337.00","337.00","337.00","0.03K","-1.17%"
"11/07/2018","341.00","341.00","341.00","341.00","","0.00%"
"11/06/2018","341.00","341.00","341.00","341.00","0.47K","1.19%"
"11/05/2018","337.00","337.00","337.00","337.00","0.03K","-0.59%"
"11/02/2018","339.00","339.00","339.00","339.00","","-0.44%"
"11/01/2018","340.50","340.50","340.50","340.50","0.06K","3.27%"
"10/31/2018","329.72","329.72","329.72","329.72","","-0.69%"
"10/30/2018","332.00","332.00","332.00","332.00","","-1.19%"
"10/29/2018","336.00","336.00","336.00","336.00","","-0.59%"
"10/26/2018","338.00","338.00","338.00","338.00","","1.20%"
"10/25/2018","334.00","334.00","334.00","334.00","","-0.30%"
"10/24/2018","335.00","335.00","335.00","335.00","","1.21%"
"10/23/2018","331.00","331.00","331.00","331.00","","0.91%"
"10/22/2018","328.00","328.00","328.00","328.00","","0.31%"
"10/19/2018","327.00","327.00","327.00","327.00","","0.00%"
"10/18/2018","327.00","327.00","327.00","327.00","0.02K","0.00%"
"10/17/2018","327.00","327.00","327.00","327.00","0.15K","0.00%"
"10/16/2018","327.00","327.00","327.00","327.00","","-0.91%"
"10/15/2018","330.00","330.00","330.00","330.00","0.05K","1.23%"
"10/12/2018","326.00","326.00","326.00","326.00","","0.00%"
"10/11/2018","326.00","326.00","326.00","326.00","","0.00%"
"10/10/2018","326.00","326.00","326.00","326.00","0.03K","1.56%"
"10/09/2018","321.00","321.00","321.00","321.00","0.06K","-0.16%"
"10/08/2018","321.50","321.50","321.50","321.50","0.21K","-1.08%"
"10/05/2018","325.00","325.00","325.00","325.00","0.30K","-0.46%"
"10/04/2018","326.50","326.50","326.50","326.50","0.08K","1.24%"
"10/03/2018","322.50","322.50","322.50","322.50","0.05K","-0.62%"
"10/02/2018","324.50","324.50","324.50","324.50","0.46K","3.18%"
"10/01/2018","314.50","314.50","314.50","314.50","0.48K","-1.84%"
"09/28/2018","320.40","320.40","320.40","320.40","","0.12%"
"09/27/2018","320.00","320.00","320.00","320.00","0.60K","-0.47%"
"09/26/2018","321.50","321.50","321.50","321.50","0.00K","0.47%"
"09/25/2018","320.00","320.00","320.00","320.00","","0.31%"
"09/24/2018","319.00","319.00","319.00","319.00","","-0.31%"
"09/21/2018","320.00","320.00","320.00","320.00","0.30K","0.00%"
"09/20/2018","320.00","320.00","320.00","320.00","0.01K","-0.31%"
"09/19/2018","321.00","321.00","321.00","321.00","3.41K","0.31%"
"09/18/2018","320.00","320.00","320.00","320.00","","0.31%"
"09/17/2018","319.00","319.00","319.00","319.00","","0.00%"
"09/14/2018","319.00","319.00","319.00","319.00","0.03K","0.63%"
"09/13/2018","317.00","317.00","317.00","317.00","","0.00%"
"09/12/2018","317.00","317.00","317.00","317.00","","0.00%"
"09/11/2018","317.00","317.00","317.00","317.00","0.30K","0.00%"
"09/10/2018","317.00","317.00","317.00","317.00","0.03K","-0.47%"
"09/07/2018","318.50","318.50","318.50","318.50","0.07K","0.47%"
"09/06/2018","317.00","317.00","317.00","317.00","","0.00%"
"09/05/2018","317.00","317.00","317.00","317.00","2.32K","-0.31%"
"09/04/2018","318.00","318.00","318.00","318.00","3.22K","0.32%"
"09/03/2018","317.00","317.00","317.00","317.00","2.13K","1.62%"
"08/31/2018","311.95","311.95","311.95","311.95","","0.31%"
"08/30/2018","311.00","311.00","311.00","311.00","","0.16%"
"08/29/2018","310.50","310.50","310.50","310.50","","0.00%"
"08/28/2018","310.50","310.50","310.50","310.50","","0.00%"
"08/24/2018","310.50","310.50","310.50","310.50","","0.81%"
"08/23/2018","308.00","308.00","308.00","308.00","","0.00%"
"08/22/2018","308.00","308.00","308.00","308.00","0.06K","-0.65%"
"08/21/2018","310.00","310.00","310.00","310.00","","0.00%"
"08/20/2018","310.00","310.00","310.00","310.00","","0.00%"
"08/17/2018","310.00","310.00","310.00","310.00","0.05K","-1.27%"
"08/16/2018","314.00","314.00","314.00","314.00","","0.00%"
"08/15/2018","314.00","314.00","314.00","314.00","","0.00%"
"08/14/2018","314.00","314.00","314.00","314.00","0.09K","1.29%"
"08/13/2018","310.00","310.00","310.00","310.00","0.15K","-1.27%"
"08/10/2018","314.00","314.00","314.00","314.00","0.05K","-1.26%"
"08/09/2018","318.00","318.00","318.00","318.00","0.08K","0.00%"
"08/08/2018","318.00","318.00","318.00","318.00","0.66K","-2.00%"
"08/07/2018","324.50","324.50","324.50","324.50","0.25K","-1.07%"
"08/06/2018","328.00","328.00","328.00","328.00","0.56K","-0.30%"
"08/03/2018","329.00","329.00","329.00","329.00","0.30K","0.00%"
"08/02/2018","329.00","329.00","329.00","329.00","0.75K","-0.30%"
